Zip Code,Total Population Age 16+,Ages 16-19,Ages 20-24,Ages 25-29,Ages 30-34,Ages 35-44,Ages 45-54,Ages 55-59,Ages 60-64,Ages 65-74,Ages 75+,Total Population,Make,Fully Vaccinated,Partially Vaccinated,1_plus_dose,booster_recip_count,%_Employed,above_average,over_75_population
95698,148,0,0,0,0,21,24,64,20,9,10,148,TOYOTA,1.0,0.074324,1.0,62.0,1.0,1,0.06756756756756757
95699,21,0,0,0,0,0,3,0,0,18,0,21,TOYOTA,1.0,1.0,1.0,34.0,1.0,1,0.0
95701,796,9,30,21,33,72,128,95,124,167,117,915,Unk,0.440544,0.038505,0.479049,131.0,0.8699453551912568,0,0.12786885245901639
95703,802,8,113,41,57,34,116,78,48,234,73,831,Unk,1.0,0.081311,1.0,396.0,0.9651022864019254,1,0.08784596871239471
95709,4432,244,189,111,160,520,994,408,426,972,408,5498,VOLKSWAGEN,0.452363,0.041823,0.494186,1087.0,0.8061113132048018,0,0.07420880320116406
95713,8902,622,570,447,632,1051,1675,848,969,1313,775,10472,VOLVO,0.386355,0.026874,0.413229,1520.0,0.8500763941940412,0,0.07400687547746371
95714,455,31,21,9,39,47,84,20,67,80,57,522,TOYOTA,0.424658,0.023483,0.448141,96.0,0.8716475095785441,0,0.10919540229885058
95722,4365,239,99,163,245,402,934,487,457,933,406,5123,VOLVO,0.616847,0.031691,0.648538,1520.0,0.852039820417724,0,0.07925043919578371
95726,7165,411,392,501,508,847,1358,640,927,1017,564,8449,VOLVO,0.542125,0.045,0.587125,1778.0,0.8480293525861049,0,0.06675346194815955
95728,189,28,0,0,0,44,55,39,9,14,0,231,TOYOTA,1.0,0.203463,1.0,122.0,0.8181818181818182,1,0.0
95736,289,30,118,38,23,0,48,0,0,0,32,289,Unk,1.0,0.138408,1.0,228.0,1.0,1,0.11072664359861592
95742,8819,288,494,808,1170,2397,1497,548,675,672,270,12472,VOLVO,1.0,0.0556,1.0,4732.0,0.7071039127645927,1,0.021648492623476588
95746,18903,1307,1061,750,778,2656,3972,2176,2029,2333,1841,23934,WORKHORSE,0.7027,0.041269,0.743969,8335.0,0.7897969415893707,1,0.07691986295646361
95747,52142,4249,3384,3170,3207,9805,9567,3629,3281,6265,5585,66931,WORKHORSE,0.824238,0.041743,0.865981,23732.0,0.7790411020304493,1,0.08344414396916228
95757,38155,3485,2663,2554,3103,8092,7764,2373,2264,3640,2217,50727,VOLVO,0.858538,0.042737,0.901275,17940.0,0.7521635420978966,1,0.04370453604589272
95758,51553,3574,4000,4575,4619,8558,9665,4459,3915,4890,3298,65811,WORKHORSE,0.758365,0.03802,0.796385,20905.0,0.7833492881129295,1,0.05011320295999149
95762,33299,2677,1698,1136,1675,4951,7661,3586,2696,4564,2655,43052,WORKHORSE,0.836959,0.051355,0.888314,16710.0,0.773460001858218,1,0.06166960884511753
95765,29880,2735,2522,2007,2322,5385,6240,2445,1734,2563,1927,39214,VOLVO,0.764119,0.040471,0.80459,12327.0,0.7619727648288876,1,0.04914061304636099
95776,18607,1418,1987,2128,1581,3293,3493,1550,1013,1333,811,23911,VOLVO,0.893616,0.069975,0.963591,7350.0,0.7781774078875832,1,0.033917443854293
95811,5668,150,453,1226,1247,743,604,386,344,353,162,6294,VOLVO,0.983133,0.089345,1.0,2704.0,0.9005401970130282,1,0.025738798856053385
95814,11170,149,1095,2537,1682,1319,1285,548,658,1106,791,11908,VOLVO,0.55028,0.054115,0.604395,2970.0,0.938024857238831,0,0.06642593214645616
95815,19301,1244,1931,2238,2336,3817,2933,1280,1276,1547,699,25673,VOLVO,0.562599,0.056235,0.618834,3575.0,0.7518015035251042,0,0.027227047871304484
95816,15777,185,1246,3163,2720,2539,1579,881,1016,1504,944,17199,WHITE/GMC,0.870527,0.059433,0.92996,7582.0,0.9173207744636316,1,0.05488691202976917
95817,11898,506,1134,1507,1775,2260,1590,652,692,936,846,13758,VOLVO,0.696399,0.051672,0.748071,4154.0,0.8648059310946359,1,0.06149149585695595
95818,17512,643,818,1897,1966,2862,2905,1254,1692,2035,1440,21625,VOLVO,0.831831,0.053151,0.884982,9549.0,0.8098034682080925,1,0.06658959537572254
95819,16607,2050,1368,1198,1639,2480,2245,1291,1269,2095,972,19890,VOLVO,0.754387,0.047244,0.801631,8357.0,0.8349421820010056,1,0.048868778280542986
95820,29199,1943,2414,3160,3380,5323,4034,2127,1830,2520,2468,36437,VOLVO,0.650814,0.0487,0.699514,8118.0,0.8013557647446277,0,0.06773334797046958
95821,27653,1449,1649,3021,2548,4276,4177,2426,2402,3374,2331,35812,VOLVO,0.663831,0.052405,0.716236,8010.0,0.7721713392159053,0,0.06508991399530883
95822,34950,1862,2698,2805,3357,6125,5707,2385,2640,3868,3503,44741,WHITE/GMC,0.717169,0.050733,0.767902,12708.0,0.7811626919380434,1,0.07829507610469144
95823,58466,4137,5570,6697,6881,9398,8329,4965,4165,5384,2940,79440,VOLVO,0.667417,0.051362,0.718779,14777.0,0.7359768378650554,0,0.03700906344410876
95824,22628,1760,2581,2168,1790,4330,3581,1651,1660,1812,1295,30296,VOLVO,0.672731,0.060854,0.733585,5114.0,0.7468972801689993,1,0.0427449168207024
95825,30330,1686,3868,4534,3362,4763,3745,1792,1561,2689,2330,37473,VOLVO,0.583904,0.046875,0.630779,7400.0,0.8093827555840205,0,0.06217810156646118
95826,32375,1819,4837,3750,3274,4527,4759,2076,1810,3379,2144,39145,VOLVO,0.650561,0.038631,0.689192,9712.0,0.8270532635074722,0,0.05477072423042534
95827,16708,1093,1618,1923,1699,2263,2496,1455,1317,1430,1414,20666,VOLVO,0.620237,0.040183,0.66042,4405.0,0.8084776928288009,0,0.06842156198587052
95828,46223,3899,3639,4185,3546,7680,7630,4015,3637,4489,3503,58717,VOLVO,0.746855,0.047968,0.794823,14150.0,0.7872166493519764,1,0.05965904252601461
95829,21731,1603,1869,1924,1923,3773,4144,1982,1391,1966,1156,28264,VOLVO,0.884058,0.044422,0.92848,9591.0,0.768857911123691,1,0.0409000849136711
95830,669,18,53,23,4,13,220,87,39,99,113,734,Unk,0.773842,0.043597,0.817439,279.0,0.9114441416893733,1,0.1539509536784741
95831,36026,1364,2145,4122,3059,4312,5133,3252,3093,5241,4305,43094,VOLVO,0.79312,0.040069,0.833189,17906.0,0.8359864482294519,1,0.09989789761915811
95832,8891,768,1060,1075,836,1706,893,634,528,1057,334,12114,VOLVO,0.673565,0.086827,0.760392,1907.0,0.7339441967970942,1,0.02757140498596665
95833,31089,1956,2838,4889,3923,5569,4439,1935,1994,2472,1074,39905,VOLVO,0.668694,0.047799,0.716493,8807.0,0.7790753038466358,0,0.026913920561333165
95834,22543,1160,1560,3446,2970,4261,3602,1527,1486,1626,905,30076,WORKHORSE,0.84795,0.063144,0.911094,8706.0,0.7495345125681606,1,0.03009043755818593
95835,31090,1786,1323,2815,2939,7446,5487,1965,2231,3167,1931,40170,VOLVO,0.761686,0.049331,0.811017,12349.0,0.7739606671645507,1,0.04807069952701021
95837,272,7,4,13,0,4,157,22,37,20,8,300,Unk,0.613333,0.066667,0.68,95.0,0.9066666666666666,0,0.02666666666666667
95838,28928,2372,3169,3197,3234,4824,4704,2245,1541,2314,1328,39053,VOLVO,0.603053,0.056515,0.659568,5271.0,0.7407369472255653,0,0.034005070033032034
95841,16870,742,1703,2299,1677,2886,2230,1383,1148,1679,1123,21229,VOLVO,0.531042,0.036581,0.567623,3519.0,0.7946676715813275,0,0.0528993358142164
95842,25563,1620,2266,3067,2977,4330,4021,2224,1860,1920,1278,33522,VOLVO,0.512467,0.03797,0.550437,4573.0,0.762573832110256,0,0.03812421693216395
95843,35327,2855,3019,3662,3507,6738,5708,3351,2431,2528,1528,47823,VOLVO,0.559732,0.031574,0.591306,8015.0,0.7387031344750434,0,0.03195115321079815
95864,18968,966,1257,1129,858,2586,3551,2005,1730,2855,2031,23352,VOLVO,0.808139,0.067887,0.876026,9421.0,0.8122644741349777,1,0.08697327852004111
95901,25064,1470,2312,3381,2901,3692,3357,2181,2067,2119,1584,33455,VOLVO,0.516033,0.04367,0.559703,4506.0,0.7491854730234644,0,0.047347182782842626
95903,1264,147,599,219,92,154,48,0,5,0,0,1653,TOYOTA,0.339722,0.07072,0.410442,48.0,0.764670296430732,0,0.0
95912,4069,454,347,355,361,691,559,402,243,457,200,5380,VOLKSWAGEN,0.56779,0.047132,0.614922,740.0,0.7563197026022305,0,0.03717472118959108
95914,579,25,16,25,0,22,134,43,71,135,108,752,TOYOTA,0.48892,0.027701,0.516621,124.0,0.7699468085106383,0,0.14361702127659576
95916,1212,71,42,68,69,117,149,135,171,269,121,1359,Unk,0.256604,0.019623,0.276227,135.0,0.891832229580574,0,0.08903605592347315
95917,2857,144,372,310,179,276,600,253,187,320,216,3717,Unk,0.402152,0.030586,0.432738,434.0,0.7686306160882432,0,0.05811138014527845
95918,2301,100,56,98,84,249,372,161,246,676,259,2915,Unk,0.384149,0.026776,0.410925,440.0,0.7893653516295026,0,0.0888507718696398
95919,807,31,31,0,18,67,191,89,107,142,131,971,Unk,0.54068,0.032956,0.573636,199.0,0.831101956745623,0,0.1349124613800206
95920,264,10,32,30,6,36,20,36,20,59,15,315,TOYOTA,0.408027,0.050167,0.458194,41.0,0.8380952380952381,0,0.047619047619047616
95922,661,64,0,11,11,185,40,58,122,124,46,831,TOYOTA,0.340852,0.033835,0.374687,117.0,0.7954271961492179,0,0.05535499398315283
95925,244,0,54,82,0,0,9,22,50,0,27,276,TOYOTA,0.338462,0.057692,0.396154,38.0,0.8840579710144928,0,0.09782608695652174
95926,33845,4650,7489,3123,1601,4298,3632,1908,1801,3083,2260,40000,WORKHORSE,0.584523,0.043159,0.627682,9150.0,0.846125,0,0.0565
95928,32168,2426,6598,3148,2572,3665,4119,1671,2193,3458,2318,37735,VOLVO,0.600499,0.044645,0.645144,8878.0,0.8524711806015636,0,0.061428382138598116
95930,72,0,0,0,0,0,0,0,0,36,36,72,TOYOTA,1.0,0.166667,1.0,33.0,1.0,1,0.5
95932,5924,364,578,494,453,942,826,610,406,750,501,7633,VOLVO,0.605533,0.046763,0.652296,1181.0,0.7761037599895192,0,0.06563605397615617
95935,206,0,11,0,40,91,0,0,0,29,35,261,TOYOTA,1.0,0.145631,1.0,129.0,0.789272030651341,1,0.13409961685823754
95936,125,0,0,0,18,15,0,12,23,57,0,158,TOYOTA,1.0,0.101266,1.0,101.0,0.7911392405063291,1,0.0
95937,1125,42,91,128,151,88,182,48,112,187,96,1540,TOYOTA,0.661839,0.063722,0.725561,288.0,0.7305194805194806,0,0.06233766233766234
95938,3472,267,122,237,344,764,600,264,272,335,267,4446,VOLKSWAGEN,0.505795,0.03987,0.545665,926.0,0.7809266756635178,0,0.06005398110661268
95942,929,16,0,0,156,41,107,95,228,241,45,934,Unk,0.880086,0.062099,0.942185,375.0,0.9946466809421841,1,0.048179871520342615
95943,704,69,73,75,52,84,92,84,55,74,46,871,Unk,0.477738,0.027677,0.505415,132.0,0.8082663605051664,0,0.05281285878300804
95945,21573,1239,1065,1478,1023,2951,2528,1791,2177,4096,3225,25381,WORKHORSE,0.59827,0.058991,0.657261,6030.0,0.8499665103817816,0,0.12706355147551318
95946,7932,309,298,343,386,791,912,784,848,1719,1542,8977,VOLVO,0.6582,0.048292,0.706492,2835.0,0.8835914002450708,0,0.17177230700679513
95947,1480,60,40,162,46,95,254,72,135,498,118,1657,Unk,0.407683,0.036555,0.444238,240.0,0.8931804465902233,0,0.0712130356065178
95948,8734,385,1285,607,511,1571,1376,625,632,1018,724,11917,VOLVO,0.55935,0.047589,0.606939,1827.0,0.7329025761517161,0,0.06075354535537467
95949,17974,903,753,882,1104,1865,2492,1956,2150,3568,2301,21036,WORKHORSE,0.541615,0.040247,0.581862,4996.0,0.8544400076060088,0,0.10938391329150028
95950,234,18,0,30,53,0,57,20,0,46,10,350,TOYOTA,0.986842,0.065789,1.0,76.0,0.6685714285714286,1,0.02857142857142857
95951,1892,178,215,168,222,242,322,203,126,106,110,2686,VOLKSWAGEN,0.611587,0.041616,0.653203,513.0,0.7043931496649293,0,0.04095309009679821
95953,8070,756,749,534,676,1257,1366,615,574,898,645,10925,VOLVO,0.618735,0.045744,0.664479,1756.0,0.7386727688787186,0,0.059038901601830666
95954,10682,558,973,835,417,1163,1151,1503,1091,1878,1113,12371,VOLVO,0.335155,0.026293,0.361448,1554.0,0.8634710209360601,0,0.08996847465847546
95955,1044,21,47,74,108,212,178,126,68,102,108,1386,Unk,0.48056,0.050544,0.531104,171.0,0.7532467532467533,0,0.07792207792207792
95956,309,13,19,0,0,40,57,44,53,60,23,348,Unk,0.663609,0.04893,0.712539,87.0,0.8879310344827587,0,0.06609195402298851
95957,674,45,57,34,82,57,133,76,65,83,42,879,Unk,0.417067,0.03125,0.448317,117.0,0.7667804323094426,0,0.04778156996587031
95959,15992,580,859,965,935,1529,2371,1526,2093,3597,1537,18343,WORKHORSE,0.645081,0.05459,0.699671,5501.0,0.871831216267786,0,0.08379218230387614
95960,621,45,14,56,75,155,106,16,13,98,43,684,Unk,0.908116,0.078101,0.986217,224.0,0.9078947368421053,1,0.06286549707602339
95961,20629,1620,1995,2112,2222,3889,3557,1275,1334,1843,782,28489,VOLVO,0.542403,0.042269,0.584672,3722.0,0.7241040401558496,0,0.02744919091579206
95962,1050,39,21,61,79,192,44,63,73,267,211,1324,VOLKSWAGEN,0.672819,0.05453,0.727349,408.0,0.7930513595166163,1,0.1593655589123867
95963,11845,973,1125,976,904,1783,1755,863,961,1550,955,15492,VOLVO,0.553507,0.042749,0.596256,2573.0,0.7645881745416989,0,0.061644719855409244
95965,16324,1010,1497,1505,1380,2413,2341,1344,1342,2019,1473,20498,VOLVO,0.453004,0.037807,0.490811,2744.0,0.7963703775978144,0,0.07186066933359352
95966,24532,1439,2120,1634,1854,2926,3464,2109,2169,3762,3055,29860,WORKHORSE,0.479906,0.037015,0.516921,4985.0,0.8215673141326189,0,0.1023107836570663
95968,962,102,83,52,15,157,127,69,101,151,105,1231,Unk,0.652282,0.043154,0.695436,278.0,0.7814784727863525,0,0.08529650690495533
95969,19616,688,1309,1012,1594,2026,2607,1976,2107,3527,2770,23572,VOLVO,0.20993,0.017424,0.227354,2023.0,0.8321737654844731,0,0.11751230273205499
95970,514,30,38,14,6,28,159,34,49,84,72,616,Unk,0.433715,0.042553,0.476268,83.0,0.8344155844155844,0,0.11688311688311688
95971,5125,439,309,405,295,687,621,558,663,582,566,5924,VOLVO,0.570228,0.045359,0.615587,1475.0,0.8651249155975692,0,0.09554355165428764
95973,29120,1401,3071,3191,2348,4908,3999,2424,2197,3287,2294,36682,WORKHORSE,0.645044,0.046881,0.691925,9317.0,0.7938498446104356,0,0.06253748432473692
95975,1552,0,113,83,52,160,151,144,380,276,193,1877,VOLKSWAGEN,0.502513,0.041318,0.543831,403.0,0.8268513585508791,0,0.1028236547682472
95977,1197,6,30,208,182,229,38,74,60,276,94,1488,VOLKSWAGEN,0.485075,0.041791,0.526866,233.0,0.8044354838709677,0,0.06317204301075269
95979,386,7,14,18,2,2,88,46,54,88,67,414,TOYOTA,0.5,0.040404,0.540404,83.0,0.9323671497584541,0,0.16183574879227053
95982,2523,148,182,327,73,370,492,256,216,276,183,3259,VOLKSWAGEN,0.455997,0.025098,0.481095,478.0,0.7741638539429273,0,0.05615219392451672
95983,279,6,10,0,10,63,0,31,51,68,40,380,TOYOTA,0.575221,0.056047,0.631268,93.0,0.7342105263157894,0,0.10526315789473684
95987,4288,346,314,495,470,746,665,241,355,378,278,5950,VOLKSWAGEN,0.634979,0.058543,0.693522,711.0,0.720672268907563,0,0.04672268907563025
95988,6423,410,298,459,449,1174,1079,352,706,694,802,8298,VOLVO,0.552465,0.040626,0.593091,1478.0,0.7740419378163413,0,0.09664979513135695
95991,30834,2089,2476,3327,3025,5246,4497,2167,2378,2763,2866,40861,VOLVO,0.584394,0.049591,0.633985,6634.0,0.754607082548151,0,0.07014023151660508
95993,29152,1825,2474,2611,2412,4369,4532,2259,2527,3639,2504,37077,VOLVO,0.660459,0.043398,0.703857,8119.0,0.7862556301750411,0,0.06753512959516682
96001,28133,1549,1987,2598,2222,3615,4402,2634,2504,3936,2686,34293,WORKHORSE,0.500815,0.059314,0.560129,6298.0,0.8203715043886507,0,0.0783250225993643
96002,26756,1489,2341,2169,2549,3799,4272,2110,1918,2929,3180,34196,WORKHORSE,0.474912,0.047673,0.522585,5456.0,0.7824306936483799,0,0.09299333255351504
96003,36239,2223,2862,3155,2670,4623,4772,3334,3428,5552,3620,44328,WORKHORSE,0.455001,0.048138,0.503139,7155.0,0.817519400830175,0,0.0816639595740841
96006,371,63,1,0,11,40,64,23,24,83,62,389,Unk,0.456,0.053333,0.509333,68.0,0.9537275064267352,0,0.15938303341902313
96007,18662,1113,1043,1456,1821,2587,2735,1375,2031,2808,1693,23228,WORKHORSE,0.442309,0.041102,0.483411,3275.0,0.8034268985706905,0,0.0728861718615464
96008,1054,36,11,79,71,130,268,103,122,203,31,1191,Unk,0.525773,0.07732,0.603093,232.0,0.8849706129303107,0,0.026028547439126783
96009,293,31,12,0,23,12,63,47,19,32,54,321,TOYOTA,0.564784,0.109635,0.674419,72.0,0.9127725856697819,0,0.16822429906542055
96013,3665,260,285,346,235,483,571,287,259,609,330,4819,VOLKSWAGEN,0.403842,0.041848,0.44569,745.0,0.7605312305457563,0,0.06847893753890849
96016,350,0,9,9,8,73,0,0,107,91,53,424,TOYOTA,0.46247,0.053269,0.515739,92.0,0.8254716981132075,0,0.125
96019,7890,325,577,622,558,1675,1189,645,570,1091,638,10178,VOLVO,0.435265,0.045378,0.480643,1428.0,0.7752014148162704,0,0.06268422086853999
96020,2098,51,90,196,78,195,258,216,315,468,231,2369,VOLKSWAGEN,0.530157,0.048514,0.578671,559.0,0.885605740818911,0,0.0975094976783453
96021,12394,679,1114,1063,1101,1619,2152,1137,944,1568,1017,16017,VOLVO,0.44912,0.041087,0.490207,1935.0,0.7738028344883561,0,0.06349503652369358
96022,12766,612,836,1269,907,1887,2100,1013,1274,1667,1201,16253,WORKHORSE,0.402535,0.037885,0.44042,2238.0,0.7854549929243831,0,0.07389405032917
96023,929,59,97,74,66,93,123,90,88,101,138,1184,TOYOTA,0.244109,0.042413,0.286522,44.0,0.7846283783783784,0,0.11655405405405406
96024,704,8,15,11,11,89,74,96,151,176,73,846,Unk,0.482716,0.053086,0.535802,177.0,0.8321513002364066,0,0.08628841607565012
96025,1786,106,68,100,142,185,206,186,225,329,239,2126,VOLKSWAGEN,0.550363,0.053479,0.603842,428.0,0.8400752587017873,0,0.11241768579492004
96027,2002,197,50,53,103,237,294,192,186,408,282,2327,Unk,0.409473,0.045595,0.455068,409.0,0.8603351955307262,0,0.12118607649333907
96028,1150,25,48,40,17,187,109,104,88,218,314,1368,Unk,0.547852,0.073097,0.620949,352.0,0.8406432748538012,0,0.22953216374269006
96032,2042,58,102,172,94,398,179,184,144,526,185,2653,VOLKSWAGEN,0.367849,0.043916,0.411765,400.0,0.7696946852619676,0,0.06973237843950245
96033,419,26,8,12,31,54,70,71,33,77,37,490,Unk,0.347368,0.048421,0.395789,55.0,0.8551020408163266,0,0.07551020408163266
96034,243,10,14,9,18,24,46,25,26,46,25,279,TOYOTA,0.367647,0.044118,0.411765,37.0,0.8709677419354839,0,0.08960573476702509
96035,2857,166,48,223,254,463,457,270,352,352,272,3629,Unk,0.368484,0.03515,0.403634,346.0,0.787269220170846,0,0.074951777349132
96038,556,40,46,32,13,67,127,46,45,83,57,732,TOYOTA,0.399684,0.037915,0.437599,94.0,0.7595628415300546,0,0.0778688524590164
96039,763,35,40,18,98,49,123,80,124,137,59,904,Unk,0.359431,0.139976,0.499407,127.0,0.8440265486725663,0,0.06526548672566372
96041,2473,197,163,231,86,406,253,125,202,414,396,2934,VOLKSWAGEN,0.40368,0.066378,0.470058,415.0,0.8428766189502386,0,0.13496932515337423
96044,871,25,34,29,35,82,105,107,114,178,162,963,Unk,0.373662,0.058887,0.432549,134.0,0.9044652128764278,0,0.16822429906542055
96047,774,15,81,40,50,56,88,137,61,191,55,849,Unk,0.372315,0.045346,0.417661,144.0,0.911660777385159,0,0.06478209658421673
96048,665,17,19,17,15,75,46,104,118,139,115,730,Unk,0.512968,0.067723,0.580691,150.0,0.910958904109589,0,0.15753424657534246
96049,57,0,0,0,17,8,0,16,3,7,6,90,Unk,1.0,0.743243,1.0,172.0,0.6333333333333333,1,0.06666666666666667
96050,348,9,4,12,5,39,22,29,64,105,59,381,TOYOTA,0.422872,0.039894,0.462766,71.0,0.9133858267716536,0,0.15485564304461943
96051,1170,27,34,140,40,183,169,112,124,232,109,1358,VOLKSWAGEN,0.403201,0.032774,0.435975,200.0,0.8615611192930781,0,0.08026509572901326
96052,1426,92,84,43,64,148,313,126,133,232,191,1574,Unk,0.435847,0.05291,0.488757,337.0,0.9059720457433291,0,0.12134688691232529
96055,3061,219,160,176,213,457,402,256,345,479,354,3866,VOLKSWAGEN,0.479572,0.038662,0.518234,630.0,0.7917744438696327,0,0.09156751163993793
96056,1292,52,40,60,53,232,286,151,71,213,134,1530,Unk,0.474876,0.041047,0.515923,273.0,0.8444444444444444,0,0.08758169934640522
96057,1084,73,10,29,53,128,152,113,109,247,170,1235,VOLKSWAGEN,0.537007,0.049342,0.586349,277.0,0.8777327935222672,0,0.13765182186234817
96058,478,82,6,20,37,43,101,70,20,61,38,553,TOYOTA,0.587037,0.061111,0.648148,26.0,0.864376130198915,0,0.06871609403254973
96059,429,12,25,9,0,106,38,19,55,98,67,542,TOYOTA,0.45776,0.035363,0.493123,103.0,0.7915129151291513,0,0.12361623616236163
96062,876,88,27,40,39,55,138,123,123,152,91,1042,Unk,0.372683,0.038049,0.410732,170.0,0.8406909788867563,0,0.0873320537428023
96064,3759,199,246,221,223,438,529,405,399,761,338,4533,VOLVO,0.387,0.050891,0.437891,600.0,0.8292521508934481,0,0.07456430619898521
96065,347,0,4,39,28,11,48,45,74,64,34,403,TOYOTA,0.558442,0.038961,0.597403,81.0,0.8610421836228288,0,0.08436724565756824
96067,5969,101,390,381,373,565,761,684,804,1259,651,7094,VOLVO,0.618985,0.053679,0.672664,1995.0,0.8414152805187483,0,0.09176769100648435
96069,730,20,5,13,62,57,106,48,77,263,79,800,Unk,0.439644,0.031766,0.47141,151.0,0.9125,0,0.09875
96073,3302,168,139,100,165,318,464,434,348,684,482,3980,VOLKSWAGEN,0.573715,0.054302,0.628017,909.0,0.8296482412060302,0,0.12110552763819095
96080,23016,1699,1618,1838,1457,3172,3238,2230,1843,3390,2531,29139,VOLVO,0.463173,0.03637,0.499543,4639.0,0.7898692474003912,0,0.0868595353306565
96084,387,10,26,12,9,38,39,83,33,65,72,536,Unk,0.458661,0.033465,0.492126,93.0,0.7220149253731343,0,0.13432835820895522
96086,259,20,7,20,6,30,25,29,48,58,16,278,Unk,0.347985,0.062271,0.410256,42.0,0.9316546762589928,0,0.05755395683453238
96087,475,57,0,0,38,59,102,45,52,63,59,544,Unk,0.669118,0.071691,0.740809,150.0,0.8731617647058824,0,0.10845588235294118
96088,4224,113,323,125,151,288,604,541,508,845,726,4690,VOLKSWAGEN,0.462716,0.030614,0.49333,940.0,0.9006396588486141,0,0.15479744136460555
96091,584,32,43,15,11,33,69,104,72,97,108,618,Unk,0.478689,0.065574,0.544263,150.0,0.9449838187702265,0,0.17475728155339806
96092,296,0,0,0,31,110,19,0,12,113,11,343,TOYOTA,0.64759,0.072289,0.719879,72.0,0.8629737609329446,0,0.03206997084548105
96093,2776,185,18,137,246,517,500,238,204,496,235,3570,VOLVO,0.591407,0.061037,0.652444,908.0,0.7775910364145658,0,0.06582633053221289
96094,5546,562,340,177,275,774,898,507,472,965,576,6611,VOLVO,0.524988,0.048723,0.573711,1354.0,0.8389048555437907,0,0.08712751474814703
96096,609,27,36,14,11,74,80,68,87,147,65,703,Unk,0.389706,0.042647,0.432353,124.0,0.8662873399715505,0,0.09246088193456614
96097,7594,363,453,713,645,1016,1010,654,615,1260,865,9746,VOLVO,0.475765,0.062051,0.537816,1671.0,0.7791914631643752,0,0.0887543607633901
96101,4376,128,180,439,378,486,625,380,535,766,459,5262,VOLVO,0.44907,0.024454,0.473524,927.0,0.8316229570505511,0,0.08722919042189281
96103,1264,37,13,35,58,60,149,56,184,502,170,1401,VOLKSWAGEN,0.731548,0.058611,0.790159,502.0,0.9022127052105638,1,0.12134189864382584
96104,618,53,8,25,4,83,123,58,82,88,94,842,Unk,0.38375,0.0225,0.40625,132.0,0.7339667458432304,0,0.11163895486935867
